,BOX_OFFICE,GAME_NO,DATE,STADIUM,HOST_LAMIGOÊ°ÉÁåø,HOST_‰∏≠‰ø°?ÑÂ?,HOST_ÂØåÈÇ¶?çÂ?,HOST_Áµ±‰?7-ELEVEn??CLIENT_LAMIGOÊ°ÉÁåø,CLIENT_‰∏≠‰ø°?ÑÂ?,CLIENT_ÂØåÈÇ¶?çÂ?,CLIENT_Áµ±‰?7-ELEVEn???∞Â?,?âÁæ©Â∏?Â§©Ê?,?óÂÖ≠,?∞Ë?,Ê°ÉÂ?,Ê¥≤È?,ÊæÑÊ?Êπ??±ËìÆ,Fri,Sat,Sun,Thu,Tue,Wed,Ê∞?∫´(??,?∏Â?Ê∫ºÂ∫¶(%),?çÊ∞¥??mm),CLIENT_HR,CLIENT_ERR,HOST_HR,HOST_ERR,CLIENT_SCORE,HOST_SCORE,TIME,HOST_PA,HOST_AB,HOST_H,HOST_2B,HOST_3B,HOST_TB,HOST_SO,HOST_SB,HOST_CS_1,HOST_SAC,HOST_SF,HOST_BB,HOST_IBB,HOST_HBP,HOST_GIDP,HOST_LOB,HOST_PO,HOST_A,HOST_DP,HOST_TP.1,HOST_E,HOST_CS_2,HOST_PB,CLIENT_PA,CLIENT_AB,CLIENT_H,CLIENT_2B,CLIENT_3B,CLIENT_TB,CLIENT_SO,CLIENT_SB,CLIENT_CS_1,CLIENT_SAC,CLIENT_SF,CLIENT_BB,CLIENT_IBB,CLIENT_HBP,CLIENT_GIDP,CLIENT_LOB,CLIENT_PO,CLIENT_A,CLIENT_DP,CLIENT_TP.1,CLIENT_E,CLIENT_CS_2,CLIENT_PB,HOST_BF,HOST_NP_1,HOST_ER,HOST_AO,HOST_GO,HOST_NBB,HOST_BS,HOST_S,HOST_WP,HOST_BK,HOST_PO.1,HOST_A.1,HOST_DP.1,HOST_TP,HOST_E.1,HOST_PK,CLIENT_BF,CLIENT_NP_1,CLIENT_ER,CLIENT_AO,CLIENT_GO,CLIENT_NBB,CLIENT_BS,CLIENT_S,CLIENT_WP,CLIENT_BK,CLIENT_PO.1,CLIENT_A.1,CLIENT_DP.1,CLIENT_TP,CLIENT_E.1,CLIENT_PK
420,2903,194,2018/8/30,Ê¥≤È?,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.15,80.21,0,0,0,0,1,0,3,181,33,27,6,1,0,7,5,0,1,0,0,5,0,1,2,6,0,0,0,0,0,1,0,35,33,8,2,0,10,9,1,0,0,0,2,0,0,1,9,0,0,0,0,0,0,0,36,150,0,6,10,0,0,91,1,0,0,0,0,0,0,0,33,131,3,10,6,0,0,78,0,0,0,0
421,3028,195,2018/8/31,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,27.3,76.88,0,1,0,0,1,6,3,231,39,33,8,4,0,12,7,1,0,0,0,5,0,1,1,10,0,0,0,0,0,0,0,38,34,10,3,0,16,2,0,0,1,0,3,0,0,1,8,0,0,0,0,0,0,0,41,149,6,13,12,0,1,88,0,0,0,0,0,0,0,0,42,185,3,10,9,0,0,106,0,0,0,0,0
422,7134,196,2018/8/31,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,26.92,80.5,0,0,0,1,0,1,4,204,31,29,9,1,0,13,6,0,0,0,0,2,0,0,1,6,0,0,0,0,0,0,0,35,29,6,0,0,6,4,0,0,0,0,4,0,2,4,7,0,0,0,0,0,0,0,35,138,1,6,13,0,0,77,1,0,0,0,0,0,0,0,35,150,4,6,9,0,0,104,0,0,0,0
423,4087,197,2018/9/1,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,28.26,74.96,0,1,1,1,1,4,5,201,31,27,8,1,0,12,10,1,0,1,2,1,0,0,0,5,0,0,0,0,0,0,0,40,37,11,4,0,18,8,0,0,0,0,3,0,0,1,10,0,0,0,0,0,0,0,41,158,4,13,4,0,0,95,1,0,0,0,0,0,0,0,35,132,4,8,7,0,0,90,0,0,0,0,0
424,15103,198,2018/9/1,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27.44,80.62,0,1,1,0,0,1,10,183,38,32,16,4,1,22,3,1,0,0,3,3,0,0,1,6,0,0,0,0,0,0,0,32,30,5,0,0,8,6,0,1,0,0,2,0,0,1,4,0,0,0,0,0,1,0,32,116,1,12,7,0,0,69,1,0,0,0,0,0,0,0,42,167,10,12,7,0,0,110,1,0,0,0
425,3528,199,2018/9/2,ÊæÑÊ?Êπ?0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,27.83,76.71,0,2,0,0,1,11,2,194,31,31,9,1,0,10,9,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,37,33,13,3,0,19,4,1,0,0,0,4,0,0,2,9,0,0,0,0,0,0,0,47,158,9,9,10,0,0,94,0,0,0,0,0,0,0,0,34,120,2,7,8,0,0,82,1,0,0,0,0
426,10295,200,2018/9/2,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.48,80.21,0,0,5,0,2,5,13,223,44,40,17,2,0,19,3,0,0,1,0,2,0,1,1,9,0,0,0,0,0,0,0,36,34,8,3,0,11,2,0,0,0,1,1,0,0,1,4,0,0,0,0,0,0,0,36,111,4,15,10,0,0,80,0,0,0,0,0,0,0,0,49,186,5,9,13,0,0,122,0,0,0,0
427,3019,201,2018/9/4,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28.9,77.5,0.25,1,3,0,1,6,2,203,38,33,7,0,0,7,9,1,1,0,0,4,0,1,0,12,0,0,0,0,0,1,0,36,31,7,0,1,12,4,0,1,1,2,2,0,0,1,3,0,0,0,0,0,1,0,36,139,6,12,10,0,0,94,0,0,0,0,0,0,0,0,41,163,0,9,10,0,0,108,0,0,0,0
428,3143,202,2018/9/5,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,28.62,82.71,0,0,1,1,0,1,5,180,30,28,8,1,0,12,8,1,0,0,0,1,0,1,1,4,0,0,0,0,0,0,0,33,29,6,2,0,8,1,1,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,37,141,1,12,14,0,0,84,0,0,0,0,0,0,0,0,33,131,4,6,8,0,0,80,1,0,0,0
429,3029,203,2018/9/6,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28.63,79.33,0.35,0,2,1,0,0,9,150,37,34,14,4,0,21,6,1,0,2,1,0,0,0,0,5,0,0,0,0,0,0,0,30,29,4,0,0,4,8,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,30,118,0,10,7,0,0,81,0,0,0,0,0,0,0,0,38,132,8,6,12,0,0,88,0,0,0,0
430,3076,204,2018/9/6,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,28.26,83.25,0,0,0,1,0,5,2,257,31,28,6,0,0,9,6,0,1,0,0,3,0,0,1,3,0,0,0,0,0,1,0,40,37,15,2,0,17,8,1,0,1,0,2,0,0,0,13,0,0,0,0,0,0,0,49,184,5,12,9,0,1,117,1,0,0,0,0,0,0,0,35,156,2,10,9,0,0,98,1,0,0,0
431,6531,205,2018/9/7,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,28.43,79,0.15,0,0,1,0,6,3,216,37,30,7,2,1,14,9,3,0,1,1,5,0,0,1,9,0,0,0,0,0,0,0,41,38,14,2,0,16,8,2,1,0,0,2,0,1,1,8,0,0,0,0,0,1,0,41,154,6,9,7,0,0,104,1,0,0,0,0,0,0,0,41,158,3,10,7,0,0,97,0,0,0,0
432,4718,206,2018/9/7,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,27.77,84.71,0,2,4,0,0,14,10,334,47,41,15,2,0,17,8,0,0,0,2,1,3,0,1,9,0,0,0,0,0,0,0,58,54,23,2,0,31,11,1,0,1,0,1,1,1,1,11,0,0,0,0,0,0,0,62,209,14,11,12,0,2,140,1,0,0,0,0,0,0,0,57,201,5,9,15,0,0,135,1,0,0,0
433,8550,209,2018/9/9,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,24.38,86.79,0.75,0,0,0,0,1,0,182,27,26,5,0,0,5,5,0,1,0,0,1,0,0,0,6,0,0,0,0,0,1,0,34,33,9,2,0,11,7,0,0,0,0,1,0,0,1,6,0,0,0,0,0,0,0,34,126,1,8,9,0,0,81,0,0,0,0,0,0,0,0,33,140,0,12,9,0,0,86,0,0,0,0
434,2871,211,2018/9/11,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.12,67,0,1,0,0,0,7,1,199,29,28,7,2,0,9,5,1,1,0,0,1,0,0,1,6,0,0,0,0,0,1,0,36,31,12,3,0,18,5,0,0,1,0,3,1,0,2,6,0,0,0,0,0,0,0,40,144,7,6,12,0,0,89,1,0,0,0,0,0,0,0,35,136,1,10,8,0,0,83,0,0,0,0
435,2917,212,2018/9/12,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28.34,84.38,0,0,3,0,1,5,6,212,39,37,12,1,0,13,7,2,0,1,0,0,1,0,1,9,0,0,0,0,0,0,0,40,33,7,1,0,8,9,4,0,0,1,3,0,3,0,9,0,0,0,0,0,0,0,41,151,5,12,6,0,0,96,0,0,0,0,0,0,0,0,39,155,5,6,13,0,0,107,0,0,0,0
436,3066,213,2018/9/13,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,29.18,80.33,0,0,3,0,0,0,4,168,37,33,13,3,0,16,6,1,1,1,1,2,0,0,1,9,0,0,0,0,0,1,0,28,26,3,0,0,3,10,0,1,0,0,2,0,0,0,4,0,0,0,0,0,1,0,31,107,0,7,8,0,0,77,0,0,0,0,0,0,0,0,37,135,3,6,10,0,0,88,0,0,0,0
437,3033,214,2018/9/13,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,29.5,63.08,0,3,1,0,0,4,7,192,28,23,5,2,1,9,4,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,37,33,10,0,0,19,12,2,1,0,0,4,0,0,0,8,0,0,0,0,0,1,0,40,158,4,4,10,0,0,101,0,0,0,0,0,0,0,0,34,115,3,7,13,0,0,74,0,0,0,0
438,3851,215,2018/9/14,Â§©Ê?,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,29.15,69.92,0,1,1,0,1,5,2,178,32,29,4,1,0,5,6,1,0,1,0,1,0,1,1,3,0,0,0,0,0,0,0,34,28,9,3,0,15,5,0,0,1,0,4,0,1,1,8,0,0,0,0,0,0,0,41,144,3,6,12,0,0,89,1,0,0,0,0,0,0,0,32,138,1,10,10,0,0,93,0,0,0,0
439,3069,216,2018/9/14,ÊæÑÊ?Êπ?0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,29.47,73.46,0,3,0,1,4,11,6,234,40,38,12,2,0,17,11,3,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,44,40,15,3,0,27,4,0,0,0,0,3,0,1,1,10,0,0,0,0,0,0,0,49,178,10,13,12,0,0,123,0,0,0,0,0,0,0,0,41,153,6,4,11,0,0,99,0,0,0,0,0
440,8294,217,2018/9/15,Â§©Ê?,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29.16,72.79,0.27,1,2,0,4,16,1,228,35,33,7,1,0,8,8,0,0,0,0,2,0,0,2,7,0,0,0,0,0,0,0,51,42,19,3,0,25,3,4,0,1,2,6,0,0,0,10,0,0,0,0,0,0,0,57,208,12,13,11,0,0,121,1,0,0,0,0,0,0,0,35,140,0,5,13,0,0,94,0,0,0,0
441,3122,218,2018/9/15,ÊæÑÊ?Êπ?0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,27.54,82.29,0.08,0,0,0,0,1,0,164,29,26,3,1,0,4,7,2,0,0,0,2,0,1,0,6,0,0,0,0,0,0,0,27,26,6,1,0,7,4,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,34,125,1,8,11,0,0,82,0,0,0,0,0,0,0,0,33,116,0,9,10,0,0,78,0,0,0,0,0
442,5866,219,2018/9/16,Â§©Ê?,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,29.7,68.12,0.08,1,0,0,2,8,3,203,37,35,10,2,0,12,9,0,1,0,0,1,1,0,0,7,0,0,0,0,0,1,0,36,29,12,1,1,18,2,0,0,2,1,2,1,1,1,6,0,0,0,0,0,0,0,44,143,6,5,17,0,1,99,0,0,0,0,0,0,0,0,37,138,3,9,7,0,0,89,0,0,0,0
443,3366,220,2018/9/16,ÊæÑÊ?Êπ?0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,29.28,70.12,0.02,0,1,0,1,11,3,243,36,32,8,0,0,8,6,0,0,0,0,3,0,1,0,9,0,0,0,0,0,0,0,46,38,18,2,1,22,3,1,0,1,2,3,0,2,1,11,0,0,0,0,0,0,0,51,188,10,10,12,0,0,108,1,0,0,0,0,0,0,0,39,142,3,15,5,0,0,85,0,0,0,0,0
444,3128,221,2018/9/18,?∞Â?,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.79,75.62,0,2,3,2,2,7,9,210,39,38,15,2,0,23,5,3,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,40,37,11,3,0,20,6,1,0,0,0,3,0,0,1,8,0,0,0,0,0,0,0,42,177,6,4,18,0,0,117,1,0,0,0,0,0,0,0,39,138,5,11,8,0,0,92,0,0,0,0
445,3878,222,2018/9/19,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,27.89,74.92,0,1,0,2,1,1,5,186,34,33,12,3,0,21,3,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,35,33,8,0,0,11,5,0,0,0,0,2,0,0,3,7,0,0,0,0,0,0,0,35,130,1,7,13,0,0,86,0,0,0,0,0,0,0,0,38,130,5,13,7,0,0,85,0,0,0,0
446,3055,223,2018/9/20,?∞Â?,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29.96,66.75,0,0,1,0,4,6,8,245,38,31,10,1,0,11,7,0,0,0,1,6,0,0,1,9,0,0,0,0,0,0,0,40,35,10,5,0,15,8,0,0,0,1,4,0,0,1,8,0,0,0,0,0,0,0,42,178,4,7,12,0,0,114,1,0,0,0,0,0,0,0,43,176,7,7,9,0,0,108,2,0,0,0
447,3835,224,2018/9/20,Ê°ÉÂ?,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,27.09,83.75,0,0,0,0,1,0,6,189,33,32,10,0,1,12,6,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,33,31,5,0,1,7,4,1,1,0,0,2,0,0,1,6,0,0,0,0,0,1,0,33,123,0,9,13,0,0,82,0,0,0,0,0,0,0,0,37,148,6,8,10,0,0,100,2,0,0,0
448,5166,226,2018/9/21,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,27.47,83.5,0,1,1,0,0,4,6,215,36,29,9,1,1,12,5,1,1,0,0,6,0,1,2,9,0,0,0,0,0,1,0,36,32,12,1,0,16,6,0,0,1,0,3,0,0,1,8,0,0,0,0,0,0,0,40,140,4,2,16,0,0,89,0,0,0,0,0,0,0,0,40,163,5,8,8,0,0,96,1,0,0,0
449,3669,225,2018/9/21,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,30,65.54,0,1,1,1,0,5,4,206,37,32,8,1,0,12,8,0,0,0,1,4,0,0,1,9,0,0,0,0,0,0,0,41,38,13,1,1,19,2,0,1,0,0,2,1,0,1,9,0,0,0,0,0,1,0,41,131,5,14,9,0,0,82,0,0,0,0,0,0,0,0,42,166,3,11,8,0,0,104,0,0,0,0
450,7156,227,2018/9/22,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30.33,65.75,0,1,1,1,0,4,5,191,30,27,7,1,0,11,7,0,1,0,0,2,1,0,0,5,0,0,0,0,0,1,0,39,35,10,2,0,15,8,1,1,0,1,3,0,0,0,8,0,0,0,0,0,1,1,39,141,4,11,7,0,0,86,0,0,0,0,0,0,0,0,34,141,4,8,8,0,1,86,0,0,0,0
451,10113,228,2018/9/22,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,27.8,79.88,0,0,2,2,1,3,5,239,33,29,10,3,0,19,5,0,1,1,1,1,1,0,1,6,0,0,0,0,0,1,0,39,34,12,1,0,13,9,1,1,0,1,4,0,0,1,13,0,0,0,0,0,1,0,43,190,3,7,8,0,1,112,1,0,0,0,0,0,0,0,37,135,5,11,6,0,0,86,0,0,0,0
452,4681,229,2018/9/23,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.84,71.71,0.1,0,0,1,3,2,10,202,40,36,16,5,0,24,6,0,0,1,0,2,0,1,0,10,0,0,0,0,0,0,0,31,28,1,0,0,1,6,0,0,0,0,2,0,1,1,2,0,0,0,0,0,0,0,31,123,0,14,7,0,0,78,0,0,0,0,0,0,0,0,46,173,10,7,9,0,0,111,1,0,0,0
453,7834,230,2018/9/23,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,27.52,81.46,0,1,3,0,1,2,4,208,30,30,9,1,0,10,4,1,1,0,0,0,0,0,0,4,0,0,0,0,0,1,0,34,29,6,0,0,9,5,0,1,1,0,3,0,1,0,7,0,0,0,0,0,1,0,37,141,2,12,10,0,0,91,1,0,0,0,0,0,0,0,34,139,1,6,15,0,0,83,0,0,0,0
454,3689,231,2018/9/25,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,26.15,77.08,0.08,0,0,1,4,3,4,193,31,29,7,1,0,11,4,0,1,0,0,2,0,0,0,4,0,0,0,0,0,1,0,35,33,9,1,0,10,4,1,0,0,0,2,0,0,2,9,0,0,0,0,0,0,0,39,136,1,12,11,0,0,83,0,0,0,0,0,0,0,0,35,133,4,11,7,0,0,81,0,0,0,0
455,3042,232,2018/9/26,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,24.32,82.96,0.31,1,4,1,0,4,5,191,32,29,6,0,0,9,3,1,0,1,0,2,0,0,0,7,0,0,0,0,0,0,0,39,35,10,0,0,13,6,1,0,0,0,4,0,0,1,8,0,0,0,0,0,0,0,39,150,4,12,7,0,0,96,0,0,0,0,0,0,0,0,36,124,2,11,12,0,0,79,0,0,0,0
456,4088,233,2018/9/27,Ê°ÉÂ?,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25.37,78.08,0.1,0,0,2,1,1,7,205,35,29,9,0,0,15,5,0,0,0,0,4,0,2,0,7,0,0,0,0,0,0,0,28,26,6,2,0,8,5,0,0,0,0,2,0,0,1,7,0,0,0,0,0,0,0,35,143,1,11,7,0,0,96,0,0,0,0,0,0,0,0,42,145,7,6,13,0,0,91,0,0,0,0
457,2921,234,2018/9/27,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,25.05,81,0.6,1,0,0,2,7,5,215,35,34,12,2,0,14,8,1,1,1,0,0,0,0,0,5,0,0,0,0,0,1,0,44,35,13,0,1,18,4,2,3,2,1,6,0,0,0,10,0,0,0,0,0,3,0,44,172,7,10,11,0,0,104,0,0,0,0,0,0,0,0,38,140,5,6,12,0,0,97,1,0,0,0
458,3339,235,2018/9/28,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,25.91,76.67,0,0,2,0,0,0,1,169,36,29,6,2,0,8,6,0,1,1,0,5,0,1,1,11,0,0,0,0,0,1,0,24,22,0,0,0,0,10,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,29,114,0,8,9,0,0,73,0,0,0,0,0,0,0,0,36,126,1,7,11,0,0,75,0,1,0,0
459,8820,237,2018/9/29,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25.71,57.12,0,1,1,0,1,4,2,206,37,34,8,1,0,9,10,0,1,0,0,3,0,0,1,8,0,0,0,0,0,1,0,33,29,7,2,0,12,4,2,0,0,1,3,0,0,1,6,0,0,0,0,0,0,0,37,139,4,8,14,0,0,89,1,0,0,0,0,0,0,0,37,150,2,7,9,0,0,94,1,0,0,0
460,4791,238,2018/9/29,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,23.75,70.88,0.15,0,3,0,0,3,6,183,33,29,11,1,1,14,5,1,2,1,0,3,0,0,0,7,0,0,0,0,0,2,0,26,22,2,1,0,3,6,0,1,1,1,1,0,1,1,2,0,0,0,0,0,1,0,33,117,3,8,10,0,0,84,0,0,0,0,0,0,0,0,37,143,5,7,9,0,0,87,0,0,0,0
461,5079,239,2018/9/30,Ê¥≤È?,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,26.63,53.38,0,0,6,0,1,6,11,232,43,38,14,4,1,20,3,0,1,1,1,3,0,0,0,8,0,0,0,0,0,1,0,31,28,9,3,0,12,3,1,0,0,1,0,0,2,0,6,0,0,0,0,0,0,0,39,158,5,14,7,0,0,102,0,0,0,0,0,0,0,0,43,146,6,11,12,0,0,92,0,0,0,0
462,4613,236,2018/9/30,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.75,62.88,0,0,2,0,0,1,3,180,36,32,10,2,0,12,3,1,0,2,1,1,0,0,0,9,0,0,0,0,0,0,0,29,27,8,1,0,9,9,2,0,0,0,2,0,0,0,8,0,0,0,0,0,0,0,37,158,1,5,8,0,0,99,1,0,0,0,0,0,0,0,36,133,2,11,10,0,0,84,1,0,0,0
463,5005,240,2018/9/30,?∞Ë?,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,23.75,62.88,0,1,1,0,2,5,4,198,35,29,9,2,0,11,4,2,1,2,1,3,0,0,1,7,0,0,0,0,0,1,0,40,36,11,3,0,17,7,0,0,1,0,3,0,0,0,11,0,0,0,0,0,0,0,43,151,3,10,12,0,1,98,0,0,0,0,0,0,0,0,38,141,2,6,14,0,0,91,0,0,0,0
464,3002,122,2018/10/2,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26.82,65.62,0,1,1,2,1,1,10,179,39,31,11,1,0,18,5,1,0,2,0,4,1,1,1,6,0,0,0,0,0,0,0,33,28,2,0,0,5,7,0,1,0,0,4,0,1,0,5,0,0,0,0,0,1,1,33,133,1,10,9,0,0,89,0,0,0,0,0,0,0,0,41,147,9,6,12,0,0,99,0,0,0,0
465,4433,121,2018/10/2,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23.48,63.46,0,0,1,0,3,4,5,194,28,24,6,2,0,8,4,0,0,0,1,3,0,0,0,6,0,0,0,0,0,0,0,40,35,8,0,0,8,2,0,0,1,0,4,0,0,1,9,0,0,0,0,0,0,0,40,137,3,16,10,0,1,86,1,0,0,0,0,0,0,0,36,134,3,13,6,0,1,85,0,0,0,0
466,2980,193,2018/10/3,ÊæÑÊ?Êπ?0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,26.13,65.17,0,1,0,0,2,7,6,218,28,26,5,1,0,6,5,0,0,0,0,1,0,1,1,5,0,0,0,0,0,0,0,37,33,12,2,0,17,4,1,0,2,0,2,0,0,1,7,0,0,0,0,0,0,0,42,133,6,12,8,0,0,96,0,0,0,0,0,0,0,0,42,150,6,6,12,0,0,98,0,0,0,0,0
467,4025,134,2018/10/4,ÊæÑÊ?Êπ?0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25.18,66.83,0,1,2,1,0,4,13,223,38,29,10,3,0,16,6,1,1,1,1,6,0,1,0,6,0,0,0,0,0,1,0,36,33,9,3,0,15,8,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,1,40,146,4,13,6,0,0,92,0,0,0,0,0,0,0,0,73,297,21,15,9,0,0,152,0,0,0,0,0
468,3618,171,2018/10/4,?∞Ë?,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.15,77.25,0.27,0,2,2,0,2,5,166,30,27,6,1,0,13,8,0,0,1,0,2,0,0,1,3,0,0,0,0,0,0,0,35,33,6,1,0,7,6,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,35,135,2,7,14,0,0,87,0,0,0,0,0,0,0,0,33,125,3,8,8,0,0,85,0,0,0,0
469,10204,176,2018/10/5,Ê°ÉÂ?,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,23.62,71.75,0.04,2,3,2,0,5,8,192,36,33,13,1,0,20,5,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,34,29,6,1,0,13,6,0,1,0,0,5,0,0,2,4,0,0,0,0,0,1,0,36,155,5,6,12,0,0,87,0,0,0,0,0,0,0,0,40,141,5,6,9,0,0,93,0,0,0,0
470,4810,138,2018/10/6,?∞Ë?,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25.2,64.54,0.08,1,1,0,3,5,11,209,37,33,12,3,0,15,5,0,0,0,0,1,0,3,1,4,0,0,0,0,0,0,0,39,36,12,2,0,17,9,0,0,0,0,2,0,1,0,10,0,0,0,0,0,0,0,44,166,4,11,7,0,0,110,1,0,0,0,0,0,0,0,41,139,10,8,10,0,0,93,0,0,0,0
471,4766,139,2018/10/6,Ê¥≤È?,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,26.88,66.62,0,1,1,1,1,10,6,214,43,40,16,1,0,20,8,0,0,1,0,2,0,0,2,10,0,0,0,0,0,0,0,38,32,12,5,1,19,7,0,0,2,0,2,1,1,0,6,0,0,0,0,0,0,0,47,168,10,8,7,0,0,113,2,0,0,0,0,0,0,0,43,141,6,4,12,0,0,100,0,0,0,0
472,6126,179,2018/10/7,?∞Â?,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27.22,71.83,0,0,0,1,0,0,1,137,28,22,5,1,0,9,4,0,0,2,0,3,1,0,0,8,0,0,0,0,0,0,0,27,27,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,92,0,8,11,1,0,62,0,0,0,0,0,0,0,0,33,118,1,5,14,0,0,79,0,0,0,0
